episode_date,Weekday,audio_url,mysteries,title,publish_at
12/31/2025,Wednesday,https://archive.org/download/sthelena-daily-rosary/WednesdayRosary.mp3,Glorious,2025-12-31 Rosary - Wednesday - The Glorious Mysteries (Daily Catholic Prayer),2025-12-31T01:00:00-05:00
1/1/2026,Thursday,https://archive.org/download/sthelena-daily-rosary/WednesdayRosary.mp3,Luminous,2026-01-01 Rosary - Thursday - The Luminous Mysteries (Daily Catholic Prayer),2026-01-01T01:00:00-05:00
